id_a,id_b,rating_a,rating_b,expected,prediction,is_correct,raw_response
5064,338,1.9,3.0,B,B,True,<answer>B</answer>
421,7185,1.0,3.17,B,B,True,<answer>B</answer>
1601,6815,3.0,1.65,A,B,False,<answer>B</answer>
1744,2160,2.85,1.5,A,B,False,<answer>B</answer>
4758,956,1.26,0.1,A,B,False,<answer>B</answer>
6969,4214,3.11,1.25,A,A,True,<answer>A</answer>
3406,7173,0.82,2.39,B,B,True,<answer>B</answer>
4988,6826,3.0,1.85,A,B,False,<answer>B</answer>
2553,4240,2.06,3.1,B,A,False,<answer>A</answer>
4387,6090,3.0,1.95,A,B,False,<answer>B</answer>
5751,5373,2.7,1.38,A,B,False,<answer>B</answer>
6656,4752,3.21,1.74,A,B,False,<answer>B</answer>
7090,2096,1.45,2.47,B,B,True,<answer>B</answer>
1933,3909,2.25,0.87,A,A,True,<answer>A</answer>
2160,1910,1.5,2.74,B,A,False,<answer>A</answer>
4378,6442,2.07,3.1,B,B,True,<answer>B</answer>
1326,3118,2.6,1.05,A,A,True,<answer>A</answer>
6425,4214,2.39,1.25,A,A,True,<answer>A</answer>
2037,7502,3.06,1.6,A,A,True,<answer>A</answer>
5787,2944,3.08,1.56,A,B,False,<answer>B</answer>
4059,4764,2.6,1.28,A,B,False,<answer>B</answer>
1455,2344,1.27,3.0,B,B,True,<answer>B</answer>
408,7724,0.27,2.06,B,B,True,<answer>B</answer>
3456,7214,1.0,2.9,B,B,True,<answer>B</answer>
1796,6159,0.69,2.37,B,B,True,<answer>B</answer>
5266,1204,1.57,2.75,B,B,True,<answer>B</answer>
5923,1884,1.9,3.0,B,B,True,<answer>B</answer>
535,4765,3.05,1.85,A,A,True,<answer>A</answer>
7680,7223,2.26,3.26,B,A,False,<answer>A</answer>
4852,7797,1.5,3.35,B,B,True,<answer>B</answer>
6849,1033,3.05,2.0,A,A,True,<answer>A</answer>
3057,1026,2.45,1.35,A,A,True,<answer>A</answer>
2112,4810,3.2,1.87,A,B,False,<answer>B</answer>
5464,2165,1.55,3.3,B,A,False,<answer>A</answer>
3429,2392,3.15,0.83,A,A,True,<answer>A</answer>
1133,3764,3.15,1.5,A,B,False,<answer>B</answer>
6770,2418,2.63,1.28,A,A,True,<answer>A</answer>
3055,895,2.5,1.4,A,A,True,<answer>A</answer>
1452,1770,2.55,3.79,B,A,False,<answer>A</answer>
5597,2001,3.55,1.25,A,A,True,<answer>A</answer>
7162,18,3.4,1.78,A,A,True,<answer>A</answer>
1796,5663,0.69,2.35,B,B,True,<answer>B</answer>
3759,7944,2.3,3.3,B,B,True,<answer>B</answer>
3423,5425,2.11,3.2,B,B,True,<answer>B</answer>
1427,4810,3.0,1.87,A,A,True,<answer>A</answer>
7123,3469,1.42,3.53,B,A,False,<answer>A</answer>
7363,7427,3.05,1.65,A,B,False,<answer>B</answer>
4559,5279,3.15,2.1,A,B,False,<answer>B</answer>
1170,5780,0.94,3.05,B,B,True,<answer>B</answer>
1061,497,3.3,1.87,A,B,False,<answer>B</answer>
750,2340,2.89,1.6,A,A,True,<answer>A</answer>
7293,1197,2.8,1.32,A,B,False,<answer>B</answer>
3676,3013,3.55,2.3,A,B,False,<answer>B</answer>
2578,6033,3.53,2.1,A,A,True,<answer>A</answer>
2336,3466,1.79,3.1,B,B,True,<answer>B</answer>
3423,7151,2.11,3.53,B,B,True,<answer>B</answer>
7630,3326,2.35,1.0,A,B,False,<answer>B</answer>
3425,1558,1.13,2.2,B,B,True,<answer>B</answer>
4185,5484,0.89,2.9,B,B,True,<answer>B</answer>
3807,3300,3.05,1.29,A,B,False,<answer>B</answer>
4166,6308,2.32,1.22,A,B,False,<answer>B</answer>
1607,1039,1.8,3.21,B,B,True,<answer>B</answer>
6518,93,1.26,2.55,B,B,True,<answer>B</answer>
5640,6327,1.12,2.22,B,B,True,<answer>B</answer>
6104,4184,2.5,1.2,A,A,True,<answer>A</answer>
3146,3486,3.0,1.85,A,B,False,<answer>B</answer>
4957,5588,3.47,1.67,A,A,True,<answer>A</answer>
5988,2391,3.25,1.6,A,B,False,<answer>B</answer>
7372,3132,3.19,1.95,A,B,False,<answer>B</answer>
6433,4185,2.79,0.89,A,A,True,<answer>A</answer>
7528,7462,2.85,1.85,A,A,True,<answer>A</answer>
2193,1315,1.33,2.95,B,B,True,<answer>B</answer>
3379,6308,2.7,1.22,A,B,False,<answer>B</answer>
1285,5980,1.74,2.89,B,A,False,<answer>A</answer>
265,4558,2.45,1.42,A,B,False,<answer>B</answer>
4658,2626,3.1,1.58,A,A,True,<answer>A</answer>
4708,3778,3.55,2.55,A,B,False,<answer>B</answer>
6767,6445,2.55,1.24,A,A,True,<answer>A</answer>
1039,5933,3.21,1.55,A,A,True,<answer>A</answer>
5983,6906,2.37,1.0,A,A,True,<answer>A</answer>
1679,3121,1.62,2.8,B,A,False,<answer>A</answer>
2787,1061,1.75,3.3,B,A,False,<answer>A</answer>
834,6271,1.87,3.05,B,A,False,<answer>A</answer>
1383,3481,1.79,2.9,B,B,True,<answer>B</answer>
3771,3288,1.56,2.78,B,B,True,<answer>B</answer>
4731,4314,2.2,0.4,A,A,True,<answer>A</answer>
7162,2360,3.4,1.63,A,A,True,<answer>A</answer>
7094,4106,3.15,1.95,A,A,True,<answer>A</answer>
1187,3023,0.47,2.25,B,B,True,<answer>B</answer>
5482,4857,3.0,1.19,A,A,True,<answer>A</answer>
7109,114,3.1,1.59,A,B,False,<answer>B</answer>
5722,3881,3.3,2.05,A,B,False,<answer>B</answer>
5239,5804,3.37,1.9,A,B,False,<answer>B</answer>
5036,5179,1.58,2.89,B,A,False,<answer>A</answer>
1047,5628,2.95,1.85,A,A,True,<answer>A</answer>
3618,6849,1.65,3.05,B,A,False,<answer>A</answer>
5492,2502,2.9,1.63,A,B,False,<answer>B</answer>
6507,3620,2.95,1.84,A,A,True,<answer>A</answer>
111,5821,1.0,3.45,B,A,False,<answer>A</answer>
3323,5077,3.26,1.1,A,A,True,<answer>A</answer>
2628,6112,2.21,1.17,A,B,False,<answer>B</answer>
5173,4143,1.55,2.71,B,A,False,<answer>A</answer>
6906,7293,1.0,2.8,B,A,False,<answer>A</answer>
2623,4788,1.93,3.21,B,B,True,<answer>B</answer>
2074,7920,1.38,2.47,B,B,True,<answer>B</answer>
3306,1187,2.1,0.47,A,B,False,<answer>B</answer>
7418,4596,2.89,1.89,A,B,False,<answer>B</answer>
6476,7201,2.06,3.2,B,B,True,<answer>B</answer>
7188,3493,1.47,2.75,B,A,False,<answer>A</answer>
829,7160,3.1,0.56,A,B,False,<answer>B</answer>
7317,6578,2.05,3.25,B,B,True,<answer>B</answer>
1061,6500,3.3,1.65,A,B,False,<answer>B</answer>
537,915,0.74,3.05,B,B,True,<answer>B</answer>
1035,2859,2.79,0.6,A,A,True,<answer>A</answer>
6678,4464,1.3,2.37,B,B,True,<answer>B</answer>
7970,7095,2.3,3.75,B,A,False,<answer>A</answer>
2825,7241,3.1,1.79,A,B,False,<answer>B</answer>
6862,205,2.45,1.17,A,B,False,<answer>B</answer>
2948,3983,3.15,1.4,A,B,False,<answer>B</answer>
3669,7352,1.85,3.5,B,B,True,<answer>B</answer>
6108,497,3.35,1.87,A,A,True,<answer>A</answer>
7572,1223,1.12,2.6,B,B,True,<answer>B</answer>
6383,4306,2.89,1.8,A,B,False,<answer>B</answer>
7654,1270,1.0,2.0,B,A,False,<answer>A</answer>
1039,733,3.21,2.14,A,B,False,<answer>B</answer>
4427,4607,1.94,3.47,B,B,True,<answer>B</answer>
1617,3018,1.67,2.85,B,B,True,<answer>B</answer>
4331,6649,2.6,1.5,A,B,False,<answer>B</answer>
7906,7638,2.79,1.5,A,A,True,<answer>A</answer>
3481,5295,2.9,1.3,A,A,True,<answer>A</answer>
6640,5768,0.68,2.1,B,A,False,<answer>A</answer>
1187,1506,0.47,2.8,B,B,True,<answer>B</answer>
4248,4562,2.0,0.7,A,A,True,<answer>A</answer>
1133,1503,3.15,1.53,A,A,True,<answer>A</answer>
3229,1978,1.95,3.2,B,B,True,<answer>B</answer>
175,3811,3.25,1.85,A,A,True,<answer>A</answer>
4051,1481,3.35,2.2,A,B,False,<answer>B</answer>
6389,1894,2.5,1.38,A,B,False,<answer>B</answer>
241,5015,2.44,0.58,A,B,False,<answer>B</answer>
1439,4786,2.85,1.69,A,B,False,<answer>B</answer>
6622,6074,2.84,0.84,A,B,False,<answer>B</answer>
3033,6903,2.16,3.6,B,A,False,<answer>A</answer>
2047,7604,1.21,2.55,B,B,True,<answer>B</answer>
7186,2668,1.67,2.95,B,A,False,<answer>A</answer>
4207,2117,2.2,0.64,A,B,False,<answer>B</answer>
2449,4209,2.05,3.3,B,A,False,<answer>A</answer>
2501,2028,2.5,1.5,A,B,False,<answer>B</answer>
2458,348,1.85,3.1,B,A,False,<answer>A</answer>
3091,3071,1.61,2.65,B,B,True,<answer>B</answer>
4771,1057,1.7,3.0,B,B,True,<answer>B</answer>
6649,6210,1.5,2.85,B,B,True,<answer>B</answer>
421,3013,1.0,2.3,B,A,False,<answer>A</answer>
2703,2675,1.55,2.85,B,B,True,<answer>B</answer>
5376,549,3.2,1.37,A,B,False,<answer>B</answer>
7151,6875,3.53,1.87,A,A,True,<answer>A</answer>
1909,6853,1.56,2.85,B,B,True,<answer>B</answer>
1522,6622,1.62,2.84,B,B,True,<answer>B</answer>
5221,1820,2.84,1.56,A,A,True,<answer>A</answer>
5112,6781,1.35,2.4,B,B,True,<answer>B</answer>
4088,4105,1.5,3.4,B,B,True,<answer>B</answer>
2675,1761,2.85,0.45,A,A,True,<answer>A</answer>
158,3360,2.55,1.1,A,A,True,<answer>A</answer>
6527,80,1.1,2.85,B,B,True,<answer>B</answer>
1456,631,1.58,2.85,B,B,True,<answer>B</answer>
884,5683,3.15,1.6,A,A,True,<answer>A</answer>
6988,4357,3.2,1.88,A,B,False,<answer>B</answer>
2774,2765,1.6,3.0,B,A,False,<answer>A</answer>
6569,6888,1.0,2.11,B,A,False,<answer>A</answer>
6581,6515,1.74,3.65,B,A,False,<answer>A</answer>
5513,2741,2.55,1.54,A,A,True,<answer>A</answer>
4419,4633,1.63,2.75,B,B,True,<answer>B</answer>
4083,3982,3.15,1.74,A,A,True,<answer>A</answer>
7666,4387,1.0,3.0,B,A,False,<answer>A</answer>
4689,867,2.45,1.18,A,B,False,<answer>B</answer>
408,3724,0.27,1.41,B,B,True,<answer>B</answer>
2222,7578,2.5,3.5,B,B,True,<answer>B</answer>
1308,6845,1.94,2.95,B,B,True,<answer>B</answer>
1152,7889,1.84,2.95,B,A,False,<answer>A</answer>
1537,3636,2.85,1.5,A,B,False,<answer>B</answer>
6820,7432,1.9,3.25,B,A,False,<answer>A</answer>
7199,4642,1.63,2.9,B,B,True,<answer>B</answer>
3607,1898,1.06,2.55,B,A,False,<answer>A</answer>
930,4135,2.95,1.94,A,B,False,<answer>B</answer>
381,1744,1.6,2.85,B,A,False,<answer>A</answer>
1415,650,3.4,1.95,A,B,False,<answer>B</answer>
7918,7869,3.0,1.85,A,B,False,<answer>B</answer>
7090,2618,1.45,2.63,B,B,True,<answer>B</answer>
2973,3084,2.15,3.29,B,A,False,<answer>A</answer>
6445,6016,1.24,2.39,B,B,True,<answer>B</answer>
7627,1714,3.5,2.08,A,A,True,<answer>A</answer>
926,4008,2.9,1.72,A,B,False,I find <answer>B</answer> funnier.
5498,3161,1.82,3.0,B,B,True,<answer>B</answer>
4515,863,1.4,2.7,B,A,False,<answer>A</answer>
5780,7518,3.05,1.92,A,A,True,<answer>A</answer>
5390,904,2.15,3.4,B,A,False,<answer>A</answer>
7704,2,0.72,2.5,B,B,True,<answer>B</answer>
1997,6013,1.25,2.74,B,B,True,<answer>B</answer>
7673,5182,3.15,2.0,A,B,False,<answer>B</answer>
408,3746,0.27,2.05,B,B,True,<answer>B</answer>
7832,5234,3.6,1.65,A,B,False,<answer>B</answer>
1803,1691,2.39,3.4,B,A,False,<answer>A</answer>
1846,5529,2.74,1.16,A,B,False,<answer>B</answer>
7673,101,3.15,2.07,A,A,True,<answer>A</answer>
6640,3142,0.68,2.3,B,B,True,<answer>B</answer>
5614,4681,1.75,3.05,B,B,True,<answer>B</answer>
801,6271,1.81,3.05,B,B,True,<answer>B</answer>
6412,3802,3.07,2.0,A,B,False,<answer>B</answer>
3345,3693,1.6,2.63,B,B,True,<answer>B</answer>
3730,3660,2.9,1.42,A,A,True,<answer>A</answer>
2064,6560,3.2,2.16,A,A,True,<answer>A</answer>
3153,5842,1.58,3.32,B,A,False,<answer>A</answer>
5184,5053,1.35,2.85,B,A,False,<answer>A</answer>
5088,4185,3.21,0.89,A,A,True,<answer>A</answer>
7757,3391,2.5,0.88,A,B,False,<answer>B</answer>
3210,7810,1.6,2.65,B,A,False,<answer>A</answer>
1225,313,1.33,2.35,B,B,True,<answer>B</answer>
1607,1142,1.8,2.9,B,B,True,<answer>B</answer>
6190,1008,0.95,2.28,B,B,True,<answer>B</answer>
3515,3429,2.0,3.15,B,A,False,<answer>A</answer>
6507,2373,2.95,1.9,A,B,False,<answer>B</answer>
3437,5858,1.94,3.05,B,A,False,<answer>A</answer>
956,915,0.1,3.05,B,B,True,<answer>B</answer>
1993,13,2.53,1.5,A,B,False,<answer>B</answer>
2025,4364,2.95,1.65,A,B,False,<answer>B</answer>
7518,7115,1.92,3.05,B,B,True,<answer>B</answer>
6432,1124,1.18,2.25,B,B,True,<answer>B</answer>
2559,338,1.56,3.0,B,A,False,<answer>A</answer>
734,4490,2.7,1.29,A,B,False,<answer>B</answer>
6935,6078,1.7,3.05,B,B,True,<answer>B</answer>
7129,1995,2.95,1.94,A,A,True,<answer>A</answer>
184,2301,2.33,3.4,B,B,True,<answer>B</answer>
1298,4077,3.05,1.44,A,B,False,<answer>B</answer>
4301,5337,1.17,2.71,B,B,True,<answer>B</answer>
2816,593,2.75,1.0,A,A,True,<answer>A</answer>
5521,1894,2.7,1.38,A,B,False,<answer>B</answer>
1784,537,2.28,0.74,A,B,False,<answer>B</answer>
2115,5008,0.7,2.75,B,A,False,<answer>A</answer>
1068,6439,2.75,1.7,A,B,False,<answer>B</answer>
3766,7881,2.89,1.84,A,B,False,<answer>B</answer>
2392,6613,0.83,2.68,B,B,True,<answer>B</answer>
5577,4605,1.42,2.74,B,B,True,<answer>B</answer>
6721,7168,1.65,3.06,B,A,False,<answer>A</answer>
564,705,3.16,2.11,A,B,False,<answer>B</answer>
7145,677,3.11,1.75,A,B,False,<answer>B</answer>
5587,2625,1.47,2.72,B,A,False,<answer>A</answer>
3146,5487,3.0,1.84,A,B,False,<answer>B</answer>
970,6239,2.9,1.55,A,A,True,<answer>A</answer>
3726,781,1.12,2.2,B,B,True,<answer>B</answer>
6083,6170,2.3,0.8,A,B,False,<answer>B</answer>
4549,2920,2.95,0.81,A,B,False,<answer>B</answer>
6466,2871,2.55,1.46,A,A,True,<answer>A</answer>
185,5692,1.84,3.1,B,B,True,<answer>B</answer>
440,6669,2.39,1.32,A,A,True,<answer>A</answer>
159,5401,1.28,3.32,B,B,True,<answer>B</answer>
3918,3171,2.76,1.7,A,B,False,<answer>B</answer>
5383,2460,3.16,1.17,A,A,True,<answer>A</answer>
7638,2739,1.5,3.1,B,B,True,<answer>B</answer>
1651,6984,2.5,1.45,A,B,False,<answer>B</answer>
858,4892,1.5,2.53,B,B,True,<answer>B</answer>
1459,1024,2.95,1.87,A,A,True,<answer>A</answer>
2698,6903,2.3,3.6,B,A,False,<answer>A</answer>
822,290,2.7,1.18,A,B,False,<answer>B</answer>
4326,6428,2.63,1.58,A,B,False,<answer>B</answer>
6074,5912,0.84,2.26,B,A,False,<answer>A</answer>
3152,2165,1.95,3.3,B,B,True,<answer>B</answer>
2454,2711,2.95,1.9,A,A,True,<answer>A</answer>
1983,4551,1.42,2.75,B,A,False,<answer>A</answer>
7169,2183,3.45,1.94,A,A,True,<answer>A</answer>
2092,4239,1.63,3.21,B,B,True,<answer>B</answer>
6719,7247,3.4,1.95,A,B,False,<answer>B</answer>
4736,5921,3.1,1.22,A,B,False,<answer>B</answer>
718,2588,3.55,1.89,A,A,True,<answer>A</answer>
5916,1155,3.3,2.11,A,A,True,<answer>A</answer>
6780,734,1.7,2.7,B,A,False,<answer>A</answer>
4566,3778,1.39,2.55,B,B,True,<answer>B</answer>
1157,2848,3.28,1.68,A,B,False,<answer>B</answer>
5509,1878,2.8,1.68,A,B,False,<answer>B</answer>
4439,6966,1.94,3.0,B,A,False,<answer>A</answer>
7380,6126,3.6,1.8,A,B,False,<answer>B</answer>
4031,6533,2.2,3.28,B,A,False,<answer>A</answer>
2985,6147,1.56,3.3,B,A,False,<answer>A</answer>
2384,6505,1.53,2.95,B,B,True,<answer>B</answer>
7502,5787,1.6,3.08,B,A,False,<answer>A</answer>
7638,223,1.5,2.79,B,B,True,<answer>B</answer>
4232,6113,2.75,1.6,A,A,True,<answer>A</answer>
4721,5592,1.7,3.05,B,B,True,<answer>B</answer>
3859,7037,2.35,1.1,A,B,False,<answer>B</answer>
6815,1022,1.65,2.79,B,B,True,<answer>B</answer>
7951,2237,1.65,2.85,B,A,False,<answer>A</answer>
3735,4966,3.11,1.63,A,A,True,<answer>A</answer>
1361,2188,1.3,2.47,B,B,True,<answer>B</answer>
1530,7310,2.53,1.2,A,B,False,<answer>B</answer>
221,1759,3.15,2.11,A,B,False,<answer>B</answer>
4528,2299,1.74,3.06,B,A,False,<answer>A</answer>
867,4001,1.18,2.71,B,B,True,<answer>B</answer>
2636,7796,1.4,2.7,B,A,False,<answer>A</answer>
3819,7401,2.59,0.89,A,B,False,<answer>B</answer>
6061,7979,3.11,1.83,A,B,False,<answer>B</answer>
2509,904,2.05,3.4,B,A,False,<answer>A</answer>
2382,163,1.76,2.85,B,A,False,<answer>A</answer>
7840,1352,1.65,3.0,B,B,True,<answer>B</answer>
2627,4831,2.9,1.7,A,A,True,<answer>A</answer>
3704,1976,3.25,2.0,A,B,False,<answer>B</answer>
1641,1443,2.9,1.6,A,B,False,<answer>B</answer>
1321,686,1.35,2.4,B,B,True,<answer>B</answer>
2047,4333,1.21,3.0,B,B,True,<answer>B</answer>
4549,7177,2.95,1.75,A,A,True,<answer>A</answer>
6445,1462,1.24,2.8,B,A,False,<answer>A</answer>
6484,7353,2.35,3.6,B,B,True,<answer>B</answer>
6223,7594,2.6,1.6,A,B,False,<answer>B</answer>
5061,4520,2.85,1.75,A,A,True,<answer>A</answer>
1537,4048,2.85,1.63,A,A,True,<answer>A</answer>
7155,263,1.31,2.55,B,B,True,<answer>B</answer>
6112,5630,1.17,2.39,B,A,False,<answer>A</answer>
271,6222,1.0,2.95,B,B,True,<answer>B</answer>
4197,5027,3.25,1.58,A,B,False,<answer>B</answer>
4493,6655,1.73,2.75,B,B,True,<answer>B</answer>
3523,3809,1.84,3.05,B,A,False,<answer>A</answer>
3010,1225,2.56,1.33,A,A,True,<answer>A</answer>
7676,1261,3.0,1.2,A,B,False,I find <answer>B</answer> to be funnier.
5339,5511,1.15,2.89,B,A,False,<answer>A</answer>
7660,2478,0.89,3.05,B,B,True,<answer>B</answer>
2010,3982,2.95,1.74,A,A,True,<answer>A</answer>
6155,4126,3.0,1.63,A,B,False,<answer>B</answer>
3430,3691,1.5,2.6,B,B,True,<answer>B</answer>
2347,552,2.89,1.63,A,B,False,<answer>B</answer>
7994,4166,3.7,2.32,A,A,True,<answer>A</answer>
832,5406,1.85,3.0,B,A,False,<answer>A</answer>
1496,7578,1.35,3.5,B,B,True,<answer>B</answer>
3342,6569,2.6,1.0,A,A,True,<answer>A</answer>
2892,5636,3.53,2.25,A,B,False,<answer>B</answer>
1517,4984,3.21,1.85,A,A,True,<answer>A</answer>
4089,278,2.0,3.05,B,B,True,<answer>B</answer>
3644,1062,1.37,2.9,B,B,True,<answer>B</answer>
6503,6241,1.6,3.2,B,B,True,<answer>B</answer>
4664,869,2.85,1.32,A,A,True,<answer>A</answer>
2115,3318,0.7,3.05,B,B,True,<answer>B</answer>
3045,1178,2.65,1.65,A,B,False,<answer>B</answer>
3542,2528,3.0,1.45,A,B,False,<answer>B</answer>
2847,3757,1.12,2.35,B,A,False,<answer>A</answer>
3301,4915,0.94,2.11,B,A,False,<answer>A</answer>
5274,2804,1.47,2.7,B,B,True,<answer>B</answer>
957,3401,2.6,1.3,A,A,True,<answer>A</answer>
3122,4403,1.67,0.41,A,B,False,<answer>B</answer>
4698,7943,1.75,3.05,B,B,True,<answer>B</answer>
3365,6676,2.05,3.05,B,B,True,<answer>B</answer>
4014,5239,1.4,3.37,B,B,True,<answer>B</answer>
7430,1770,2.5,3.79,B,A,False,<answer>A</answer>
3454,1902,2.33,3.6,B,A,False,<answer>A</answer>
1721,577,2.68,1.4,A,B,False,<answer>B</answer>
690,5839,3.06,1.78,A,A,True,<answer>A</answer>
6191,2194,2.42,3.5,B,B,True,<answer>B</answer>
538,6544,1.94,3.4,B,A,False,<answer>A</answer>
4631,1663,1.45,3.15,B,B,True,<answer>B</answer>
2254,6742,1.35,2.65,B,A,False,<answer>A</answer>
344,3772,1.69,2.95,B,A,False,<answer>A</answer>
4287,1421,1.94,0.71,A,B,False,<answer>B</answer>
7552,4310,2.85,1.61,A,B,False,<answer>B</answer>
1181,5289,1.44,2.6,B,B,True,<answer>B</answer>
5162,5916,2.3,3.3,B,A,False,<answer>A</answer>
7978,7472,2.5,1.1,A,A,True,<answer>A</answer>
6811,535,0.84,3.05,B,A,False,<answer>A</answer>
6320,1047,1.95,2.95,B,B,True,<answer>B</answer>
6811,586,0.84,2.5,B,B,True,<answer>B</answer>
7773,1077,2.7,1.33,A,A,True,<answer>A</answer>
205,1530,1.17,2.53,B,B,True,<answer>B</answer>
1425,3442,2.9,0.75,A,A,True,<answer>A</answer>
80,232,2.85,1.5,A,B,False,<answer>B</answer>
171,2295,1.55,3.15,B,B,True,<answer>B</answer>
1679,1157,1.62,3.28,B,B,True,<answer>B</answer>
2531,1496,2.53,1.35,A,A,True,<answer>A</answer>
6147,3994,3.3,2.29,A,B,False,<answer>B</answer>
288,5625,1.75,3.0,B,B,True,<answer>B</answer>
7916,7357,1.15,3.1,B,A,False,<answer>A</answer>
6445,490,1.24,2.35,B,B,True,<answer>B</answer>
6811,7848,0.84,2.26,B,B,True,<answer>B</answer>
250,5627,1.94,3.32,B,A,False,<answer>A</answer>
7797,4489,3.35,2.0,A,A,True,<answer>A</answer>
2740,3748,1.29,3.2,B,B,True,<answer>B</answer>
4709,608,3.25,2.16,A,B,False,<answer>B</answer>
1478,1415,1.53,3.4,B,A,False,<answer>A</answer>
7465,1354,1.26,2.6,B,A,False,<answer>A</answer>
1585,2713,3.6,2.2,A,B,False,<answer>B</answer>
4522,6276,1.75,2.82,B,A,False,<answer>A</answer>
3541,4959,1.83,3.3,B,A,False,<answer>A</answer>
5520,4792,2.7,1.45,A,A,True,<answer>A</answer>
5437,6086,3.45,1.29,A,A,True,<answer>A</answer>
4473,1123,2.3,0.95,A,B,False,<answer>B</answer>
7352,4038,3.5,2.35,A,A,True,<answer>A</answer>
106,3715,3.25,2.05,A,B,False,<answer>B</answer>
7223,5864,3.26,1.9,A,B,False,<answer>B</answer>
309,370,1.76,2.95,B,B,True,<answer>B</answer>
3434,3206,1.65,2.83,B,A,False,<answer>A</answer>
4966,784,1.63,3.0,B,B,True,<answer>B</answer>
1665,620,2.5,1.42,A,A,True,<answer>A</answer>
5963,1675,1.75,0.67,A,B,False,<answer>B</answer>
7722,7502,2.7,1.6,A,A,True,<answer>A</answer>
4642,3111,2.9,1.83,A,B,False,<answer>B</answer>
5481,5665,1.5,2.6,B,B,True,<answer>B</answer>
6599,5643,2.25,0.7,A,B,False,<answer>B</answer>
7024,1585,1.06,3.6,B,A,False,<answer>A</answer>
427,2102,1.69,2.9,B,B,True,<answer>B</answer>
1624,1471,1.22,2.65,B,B,True,<answer>B</answer>
627,4051,2.32,3.35,B,B,True,<answer>B</answer>
